Real Justice PAC (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"750,000.00",
The Soze Agency (Right of Return Fellowship),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"320,000.00",
Citizen Action of New York (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"510,000.00",
Chicago Community Bond Fund (Support for Coalition to End Money Bond),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"170,000.00",
UC Berkeley (Alternative Meats Lab),Animal Welfare,Open Philanthropy (Grant Recipient),,"700,000.00",
Texas Organizing Project (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"4,200,000.00",
Texas Freedom Network (Texas Rising Program),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Oxford University (Animal Welfare Research),Animal Welfare,Open Philanthropy (Grant Recipient),,"41,800.00",
American Conservative Union Foundation (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"225,000.00",
New Virginia Majority (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"266,000.00",
Quest for Democracy Fund,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Royal Society for the Prevention of Cruelty to Animals (Organizational Development),Animal Welfare,Open Philanthropy (Grant Recipient),,"36,957.00",
Reclaim Philadelphia (Judge Accountability Work),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"170,000.00",
Movement for Family Power,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"120,000.00",
Plant Based Foods Association (State-Level Policy),Animal Welfare,Open Philanthropy (Grant Recipient),,"625,000.00",
"Run, George, Run (Los Angeles District Attorney Recruitment)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"25,000.00",
EA Scholarships (Scholarship Support),Other areas,Open Philanthropy (Grant Recipient),,"49,676.00",
Free Hearts (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
FAI Farms (Promoting Poultry Welfare and Cage-Free Eggs in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"132,400.00",
National Council for Incarcerated and Formerly Incarcerated Women and Girls (FreeHer Conference),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
LatinoJustice (Work to End Mass Incarceration),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"400,000.00",
Dignity and Power Now (JusticeLA Campaign),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
International Cooperation Committee of Animal Welfare (Animal Welfare in Asia),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,099,020.00",
Forward Justice (Criminal Justice Reform Advocacy and Organizing),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"450,000.00",
Quest for Democracy Fund (Just Mercy),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Colorado Criminal Justice Reform Coalition,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"400,000.00",
Crate-Free Illinois (Campaigning Against Gestation Crates),Animal Welfare,Open Philanthropy (Grant Recipient),,"94,720.00",
The Justice Collaborative (Just Mercy),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
The Justice Collaborative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"7,800,000.00",
Essie Justice Group,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Community Justice Exchange (Technical Assistance and Campaign Support),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"900,000.00",
"We Got Us Now (Leadership, Training, and Planning Support)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Kyushu University (Research on Mammalian Reproduction),Scientific Research,Open Philanthropy (Grant Recipient),,"2,500,000.00",
World Animal Protection (Broiler Chicken Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"557,446.00",
Alliance for Safety and Justice (Campaign Academy),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Greater Greater Washington (Housing and Land Use Reform),Land Use Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
Project NIA (Transformative Justice Work Led by Mariame Kaba),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"165,000.00",
Court Watch NOLA (Coalition Coordination),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"57,000.00",
BlackRoots Alliance (Prosecutorial Accountability),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
"Trap Heals (""Just Mercy"" Engagement)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,075,000.00",
The Pollination Project (Global Animal Advocacy Movement),Animal Welfare,Open Philanthropy (Grant Recipient),,"362,000.00",
California Institute of Technology (Research on Reproductive Biology),Scientific Research,Open Philanthropy (Grant Recipient),,"2,000,000.00",
Mijente (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Group Nine Media – Factory Farming Videos (2019),Animal Welfare,Open Philanthropy (Grant Recipient),,"215,000.00",
"Grassroots Leadership, Inc. (Texas Advocates for Justice Project)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Reform Jails and Community Reinvestment Initiative (Reform L.A. Jails Ballot Measure),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"750,000.00",
Effective Altruism Foundation (Research and Operations),Other areas,Open Philanthropy (Grant Recipient),,"1,000,000.00",
Workers Center for Racial Justice (Prosecutorial Accountability in Chicago),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"85,000.00",
InMyWords,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"21,500.00",
Sankalpa (Animal Welfare Workshop),Animal Welfare,Open Philanthropy (Grant Recipient),,"22,000.00",
The People’s Lobby Education Institute (Work on Prosecutorial Accountability in Chicago),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Plant-Based Meat Startups (Bootcamps in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"92,000.00",
European Summer Program on Rationality,Other areas,Open Philanthropy (Grant Recipient),,"510,000.00",
University of Southern California (Social Science Genetic Association Consortium),Scientific Research,Open Philanthropy (Grant Recipient),,"2,250,000.00",
Justice Strategies (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"75,000.00",
Project Peanut Butter (Ready-to-Use Therapeutic Food RCT),Scientific Research,Open Philanthropy (Grant Recipient),,"484,785.00",
Eurogroup for Animals (European Union Trade Strategy),Animal Welfare,Open Philanthropy (Grant Recipient),,"700,000.00",
Humane Society International India (Animal Welfare Reform),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,039,124.00",
Durham for All (Fellowship Program),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Sightline Institute (YIMBYtown),Land Use Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Sentient Media (Digital Content Optimization Work),Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
New Virginia Majority Education Fund (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Mass Liberation Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"600,000.00",
The Ordinary People Society,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Animals Australia Federation (Pig Welfare in Indonesia),Animal Welfare,Open Philanthropy (Grant Recipient),,"48,324.00",
UC Berkeley (Aging Research),Scientific Research,Open Philanthropy (Grant Recipient),,"304,000.00",
Penn State University (Emergency Food Research),Scientific Research,Open Philanthropy (Grant Recipient),,"109,063.00",
Prison Policy Initiative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
Citizen Action of New York (Public Education and Engagement),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Prism (Criminal Justice Vertical),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
Global Catastrophic Risks Scholarships (Scholarship Support),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"437,800.00",
Law for Black Lives (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
LatinoJustice (Texas Office for Latinx Engagement),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Asia Research & Engagement (Animal Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"340,875.00",
Movement Voter Project (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Just Media (Communications Training),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"15,000.00",
Altruistic Technology Labs (Work on Biological Risk Prevention),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"440,525.00",
Open Phil AI Fellowship (2019 Class),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"2,325,000.00",
Alliance for Safety and Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"15,000.00",
The Greenfield Project,Animal Welfare,Open Philanthropy (Grant Recipient),,"250,000.00",
Engineers Without Borders USA (Off-Grid Refrigeration Challenge),Scientific Research,Open Philanthropy (Grant Recipient),,"500,000.00",
California YIMBY,Land Use Reform,Open Philanthropy (Grant Recipient),,"2,000,000.00",
"University of California, Los Angeles (Epigenetic Clock Research)",Scientific Research,Open Philanthropy (Grant Recipient),,"2,368,300.00",
Life Sciences Research Foundation (Young Investigators),Scientific Research,Open Philanthropy (Grant Recipient),,"1,170,000.00",
Just Liberty,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
FAI Farms (Tilapia Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"426,000.00",
Working Families Party (Prosecutor Reforms in New York),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"117,300.00",
Real Justice PAC (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
World Animal Protection (Broiler Chicken Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"781,498.00",
Rita Allen Foundation (Fellowship Support),Scientific Research,Open Philanthropy (Grant Recipient),,"495,000.00",
Research Institute of Industrial Economics (Genomic Research Methods),Scientific Research,Open Philanthropy (Grant Recipient),,"1,500,000.00",
FAI Farms (Promoting Cage-Free Eggs in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"107,200.00",
Photo Patch Foundation,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"10,000.00",
Employ America,Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"300,000.00",
Kyoto University (Research on Reproductive Biology),Scientific Research,Open Philanthropy (Grant Recipient),,"4,000,000.00",
Tampere University (Work on Global Catastrophic Risks),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"15,000.00",
Ayni Institute (Criminal Justice Reform Coaching),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"264,000.00",
VOCAL-NY Action Fund (Prosecutor Accountability),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"155,000.00",
Massachusetts Institute of Technology Media Lab (Kevin Esvelt's Research),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"1,000,000.00",
Just Outcomes (Restorative Justice Convenings),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"30,000.00",
Soko Tierschutz (Factory Farm Investigations),Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
Center for Story-Based Strategy,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
New York University (Work on Fish Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"125,840.00",
University of Michigan (Research on Mammalian Gamete Development),Scientific Research,Open Philanthropy (Grant Recipient),,"2,500,000.00",
Court Watch NOLA (Public Relations Support),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"30,000.00",
ReFrame (SPIN Academy),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"45,000.00",
Claremont Graduate University ( Leafleting Study),Animal Welfare,Open Philanthropy (Grant Recipient),,"57,000.00",
Humane Slaughter Association (Wild-Caught Fish Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"570,402.00",
Yale University School of Medicine (Vascular Therapy Research),Scientific Research,Open Philanthropy (Grant Recipient),,"180,000.00",
Columbia University (Beyond the Bars Conference 2019),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"20,000.00",
Jeanne Marchig Centre (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"368,188.00",
Fair and Just Prosecution,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,500,000.00",
Amistad Law Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"25,000.00",
California Renters Legal Advocacy and Education Fund,Land Use Reform,Open Philanthropy (Grant Recipient),,"340,000.00",
Legal Services for Prisoners with Children (CJR Events Support),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"10,000.00",
Justice Solutions (Anne Seymour’s Crime Victims and Survivors Work),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"115,000.00",
UC Berkeley (Deworming and Cash Transfers),Global Health and Development,Open Philanthropy (Grant Recipient),,"170,000.00",
Sightline Institute - Housing and Urban Development (February 2019),Land Use Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
World Animal Protection (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,200,000.00",
WildAid (Reducing Meat Consumption in Asia),Animal Welfare,Open Philanthropy (Grant Recipient),,"500,000.00",
University of Pennsylvania (Research on Mammalian Reproduction),Scientific Research,Open Philanthropy (Grant Recipient),,"660,000.00",
We Animals (Content for Animal Welfare Advocacy),Animal Welfare,Open Philanthropy (Grant Recipient),,"240,000.00",
University Health Network (Preterm Birth Research),Scientific Research,Open Philanthropy (Grant Recipient),,"1,134,975.00",
Princeton University (Animal Liberation),Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
Georgetown University (Center for Security and Emerging Technology),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"55,000,000.00",
Peterson Institute for International Economics (Macroeconomic Research Projects),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"400,000.00",
Results for Development (Childhood Pneumonia Treatment Program),Global Health and Development,Open Philanthropy (Grant Recipient),,"5,605,398.00",
Royal Veterinary College (Halal Poultry Slaughter Research),Animal Welfare,Open Philanthropy (Grant Recipient),,"130,850.00",
Reform Jails and Community Reinvestment Initiative (Reform L.A. Jails Ballot Measure),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"491,000.00",
Princeton University (Translation of Books on Animal Ethics),Animal Welfare,Open Philanthropy (Grant Recipient),,"170,000.00",
UC Berkeley (Alternative Meats Lab),Animal Welfare,Open Philanthropy (Grant Recipient),,"131,579.00",
Cynthia Schuck & Wladimir Alonso (DALY Project),Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
Farm Forward (Exit Grant),Animal Welfare,Open Philanthropy (Grant Recipient),,"166,000.00",
University of Southern California (Social Science Genetic Association Consortium),Scientific Research,Open Philanthropy (Grant Recipient),,"2,250,000.00",
Compassion Over Killing (Exit Grant),Animal Welfare,Open Philanthropy (Grant Recipient),,"250,000.00",
Sherlock Biosciences (Research on Viral Diagnostics),Scientific Research,Open Philanthropy (Grant Recipient),,"17,500,000.00",
Center for International Security and Cooperation (Megan Palmer’s Biosecurity Research),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"1,625,000.00",
Promise of Justice Initiative (East Baton Rouge Parish Prison Reform Coalition),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"75,000.00",
The Leadership Conference on Civil and Human Rights (Federal Criminal Justice Reform Advocacy),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Working Families Party (Prosecutor Reforms in New York),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"109,600.00",
Biosecure Ltd (Campaign Against Bioweapons Research),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"25,000.00",
Foundation for Food and Agriculture Research (Egg Tech Challenge),Animal Welfare,Open Philanthropy (Grant Recipient),,"3,000,000.00",
Citizens for Juvenile Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"75,000.00",
Georgia Institute of Technology (Biology Research),Scientific Research,Open Philanthropy (Grant Recipient),,"50,000.00",
The University of Sydney (2019 Global Health Security Conference),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"32,621.00",
gui2de (Zusha! Road Safety Campaign),Global Health and Development,Open Philanthropy (Grant Recipient),,"100,000.00",
Smart Justice CA (California Criminal Justice Reform Lobbying),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"25,000.00",
National Council for Incarcerated and Formerly Incarcerated Women and Girls,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"350,000.00",
The END Fund (Deworming Programs),Global Health and Development,Open Philanthropy (Grant Recipient),,"2,500,000.00",
"University of Minnesota, Twin Cities (Nanomaterials Research)",Scientific Research,Open Philanthropy (Grant Recipient),,"150,000.00",
Court Watch NOLA,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Evidence Action Beta (Iron and Folic Acid Supplementation),Global Health and Development,Open Philanthropy (Grant Recipient),,"3,408,259.00",
Alliance for Safety and Justice Action Fund,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"2,000,000.00",
iGEM (Synthetic Biology Safety and Security),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"420,000.00",
"Daniel Kang, Jacob Steinhardt, Yi Sun, and Alex Zhai (Study of the Robustness of Machine Learning Models)",Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"2,351.00",
Animal Welfare Standards Project (Chinese Animal Welfare Institute),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,489,201.00",
University of Bern (Higher Welfare Cage-Free Systems),Animal Welfare,Open Philanthropy (Grant Recipient),,"150,000.00",
Alliance for Safety and Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"3,000,000.00",
"EicOsis Human Health, Inc. (Pain Research)",Scientific Research,Open Philanthropy (Grant Recipient),,"5,000,000.00",
University of British Columbia (Research on Pig Welfare in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"50,186.00",
Global Animal Partnership (Animal Welfare Activities),Animal Welfare,Open Philanthropy (Grant Recipient),,"500,000.00",
UC Berkeley (AI safety research),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"1,145,000.00",
"The Ahimsa Collective (""Life Comes From It"" Fund Administration)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Corrections Accountability Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Forward Justice (Criminal Justice Reform Advocacy and Organizing),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Boston Children's Hospital (Chronic Pain Research),Scientific Research,Open Philanthropy (Grant Recipient),,"1,695,376.00",
Photo Patch Foundation,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"10,000.00",
Washington Center for Equitable Growth (Automatic Stabilizers Conference),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"100,000.00",
Citizen Action of New York (Criminal Justice Reform Advocacy in New York State),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"266,000.00",
Chicago Community Bond Fund (Coordinator for Criminal Justice Reform Coalition),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"80,000.00",
University of Edinburgh (Scholarship Program in Applied Animal Behavior and Animal Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"102,041.00",
Food Frontier,Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
Oxford University (D.Phil Support for Andrew Snyder-Beattie),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"26,086.00",
Duke University (CRISPR-Based Epigenome Editing Tools),Scientific Research,Open Philanthropy (Grant Recipient),,"2,550,171.00",
University of Michigan (Support for David Manley),Other areas,Open Philanthropy (Grant Recipient),,"46,696.00",
New Virginia Majority Education Fund (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"220,000.00",
UC Berkeley (Research on Drought-Tolerant Rice),Scientific Research,Open Philanthropy (Grant Recipient),,"200,000.00",
"Prevent Cruelty California (""Yes on Prop 12"" Campaign)",Animal Welfare,Open Philanthropy (Grant Recipient),,"4,000,000.00",
Oxford Uehiro Centre for Practical Ethics (Animal Sentience Workshop),Animal Welfare,Open Philanthropy (Grant Recipient),,"6,683.00",
Community Justice Exchange,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Center for a New American Security (Outreach on Technological Risk Led by Richard Danzig),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"400,352.00",
Eurogroup for Animals (Fish Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"990,000.00",
California YIMBY,Land Use Reform,Open Philanthropy (Grant Recipient),,"350,000.00",
Real Justice PAC (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"850,000.00",
Fórum Nacional de Proteção e Defesa Animal (Crate- and Cage-Free Campaigning in Brazil),Animal Welfare,Open Philanthropy (Grant Recipient),,"200,000.00",
Plant Based Foods Association (State-Level Policy),Animal Welfare,Open Philanthropy (Grant Recipient),,"250,000.00",
Texas Organizing Project Education Fund (Working With MOVE San Antonio Foundation),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"56,000.00",
Griffith University (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
GoalsRL (Workshop on Goal Specifications for Reinforcement Learning),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"7,500.00",
UCSF (Chronic Pain Research),Scientific Research,Open Philanthropy (Grant Recipient),,"1,021,318.00",
Floridians for a Fair Democracy (Ballot Committee Contribution),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"750,000.00",
Civil Rights Corps,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"25,000.00",
Faith in Texas (Criminal Justice Reform Work),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Players Coalition Charitable Foundation (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
The Soze Agency (Right of Return Fellowship),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
American Conservative Union Foundation (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"212,000.00",
The Ladies of Hope Ministries (Hope House Project),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"155,000.00",
Aubin Pictures (Criminal Justice Media Archive),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"60,000.00",
Economic Policy Institute (Macroeconomic Policy Research),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"700,000.00",
Evidence Action Beta (Incubator Program),Global Health and Development,Open Philanthropy (Grant Recipient),,"5,069,866.00",
National Family Defense Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"120,000.00",
Prosecutor Impact (Prosecutor Training Pilot),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Stanford University (Machine Learning Security Research Led by Dan Boneh and Florian Tramer),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"100,000.00",
Center on Budget and Policy Priorities (Full Employment Project),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"250,000.00",
Wilson Center (AI Policy Seminar Series),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"400,000.00",
New Economy Organisers Network (KIN Convenings),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"42,285.00",
Oxford University (Research on the Global Politics of AI),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"429,770.00",
Commonwealth Veterinary Association (Animal Welfare Workshop),Animal Welfare,Open Philanthropy (Grant Recipient),,"31,355.00",
Workers Center for Racial Justice (Prosecutorial Accountability in Chicago),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"125,000.00",
The People’s Lobby Education Institute (Work on Prosecutorial Accountability in Chicago),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"125,000.00",
Prison Policy Initiative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
We Got Us Now,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
VOCAL-NY (Court Watch NYC),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"75,000.00",
Project NIA (Transformative Justice Work Led by Mariame Kaba),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"121,000.00",
"Ohio Safe and Healthy Communities Campaign (Ohio Neighborhood Safety, Drug Treatment and Rehabilitation Amendment)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
Center on Budget and Policy Priorities (Automatic Stabilizers),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"100,000.00",
Reform Jails and Community Reinvestment Initiative (Reform L.A. Jails Ballot Measure),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
Colorado Criminal Justice Reform Coalition,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Real Justice PAC (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"350,000.00",
Faith in Action (Live Free Campaign),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"800,000.00",
SPIN Academy (Communications Training),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"42,000.00",
Helping Educate to Advance the Rights of Deaf Communities,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Royal Society for the Prevention of Cruelty to Animals (Broiler Breed Study),Animal Welfare,Open Philanthropy (Grant Recipient),,"231,677.00",
Open Phil AI Fellowship (2018 Class),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"1,135,000.00",
Nick Otis (Forecasting Research),Global Health and Development,Open Philanthropy (Grant Recipient),,"10,000.00",
Early-Career Funding for Global Catastrophic Biological Risks (Scholarship Support),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"570,000.00",
Greenburger Center for Social and Criminal Justice (Criminal Justice Convening),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"20,000.00",
Gamechanger Labs (Student Organizing Initiative),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"400,000.00",
International Society for Applied Ethology (Advance Animal Welfare Science in Developing Nations),Animal Welfare,Open Philanthropy (Grant Recipient),,"135,412.00",
Life Sciences Research Foundation (Young Investigators),Scientific Research,Open Philanthropy (Grant Recipient),,"780,000.00",
Changing Tastes (Market Insights and Business Engagement on Fish Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"50,000.00",
Project South (Criminal Justice Reform Work),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Reform Jails and Community Reinvestment Initiative (Reform L.A. Jails Ballot Measure),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
California YIMBY,Land Use Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
Texas Freedom Network Education Fund (Texas Rising Program),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"150,000.00",
Stanford University (NIPS Workshop on Machine Learning Security),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"6,771.00",
VasoRx (Atherosclerosis Investment),Scientific Research,Open Philanthropy (Grant Recipient),,"5,400,000.00",
"Ohio Safe and Healthy Communities Campaign (Ohio Neighborhood Safety, Drug Treatment and Rehabilitation Amendment)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
Media Mobilizing Project (Criminal Justice Coalition),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"140,000.00",
